"","x"
"1259",11.9793974755916
"1260",12.0067643822327
"1261",11.8650972053345
"1262",11.8707573434579
"1263",11.9587313109112
"1264",11.7759813308868
"1265",11.807216587827
"1266",11.8567568702045
"1267",11.9972404978947
"1268",12.0478509532811
"1269",11.9002585466829
"1270",11.8870028297612
"1271",11.7120068089968
"1272",11.6795989527633
"1273",11.9903258087459
"1274",11.7944162781488
"1275",11.7754450801537
"1276",11.8534240006331
"1277",11.7357101000578
"1278",11.7593953094989
"1279",11.9932613569412
"1280",11.7910978689956
"1281",11.8907923377984
"1282",11.9597796066932
"1283",11.88995314141
"1284",11.8794673529828
"1285",11.8484647796199
"1286",11.7975591400052
"1287",11.9231202350773
"1288",11.7950288978457
"1289",11.7902698877469
"1290",11.8036534179611
"1291",11.7850670108731
"1292",12.3785209009442
"1293",11.937972083409
"1294",12.1902028044906
"1295",11.7545040010541
"1296",11.3238941118272
"1297",11.2584248190567
"1298",11.1358960065351
"1299",11.9136599729701
"1300",11.6860418688473
"1301",11.8768697474315
"1302",11.8677087905246
"1303",12.1756142337134
"1304",12.0044792647253
"1305",12.4340425532742
"1306",11.6644589455226
"1307",11.4310251787032
"1308",11.7328115719763
"1309",11.7783353355778
"1310",12.0001759214701
"1311",11.7066395981301
"1312",11.6896362933438
"1313",11.8763086715402
"1314",11.7670111906405
"1315",11.6417764276501
"1316",11.8396108318132
"1317",11.8953002345143
"1318",11.8128828032682
"1319",11.6472232471057
"1320",11.590911194258
"1321",11.53199358861
"1322",11.5078069871506
"1323",11.1590105379432
"1324",11.7862786020046
"1325",11.7053509619162
"1326",10.9482610672828
"1327",11.7175315936937
"1328",11.3179861147255
"1329",12.0979679426324
"1330",11.4939740981375
"1331",11.6858623440446
"1332",11.1915329435564
"1333",11.9071848577959
"1334",11.2175518019698
"1335",11.6535435825598
"1336",11.4885489240665
"1337",12.1725063589294
"1338",11.5768639903079
"1339",11.7416919116114
"1340",11.3583862009853
"1341",11.6437905268307
"1342",11.7894899133584
"1343",11.9341089835046
"1344",11.8572128624647
"1345",11.6350738634707
"1346",11.352604063752
"1347",11.9752834610605
"1348",11.9237899093798
"1349",11.7957120198585
"1350",11.8252247409706
"1351",11.9795254526043
"1352",11.8773123889528
"1353",11.8337171658558
"1354",11.8807054280507
"1355",11.5564236093268
"1356",12.3313377447904
"1357",11.8284197598212
"1358",11.8070099880671
"1359",12.0409934010838
"1360",11.8367615844765
"1361",11.6087068739099
"1362",12.1645061965326
"1363",12.3835292602876
"1364",12.0311134100624
"1365",11.8838417271284
"1366",11.7730484824347
"1367",11.8142561733661
"1368",12.2746494731354
"1369",12.0499088752254
"1370",12.3242637695173
"1371",12.1727589195609
"1372",12.2151572090556
"1373",12.5802733581266
"1374",12.2729905009066
"1375",12.2851750502421
"1376",12.1699925685133
"1377",12.0515991575518
"1378",11.8755746869473
"1379",12.096425164633
"1380",12.1871599453887
"1381",12.243364422746
"1382",12.2955168383507
"1383",11.8669238215765
"1384",12.0046752661311
"1385",11.7412678380498
"1386",12.2841083470712
"1387",12.2046412237597
"1388",12.3251014397106
"1389",12.2878225342043
"1390",12.6067446682198
"1391",12.3531212038404
"1392",12.3564237048947
"1393",12.3755311081795
"1394",11.847888664054
"1395",12.240121256268
"1396",12.2633019432036
"1397",12.1656793096714
"1398",12.237396692509
"1399",11.6504212262398
"1400",11.7391472739034
"1401",11.8663917411415
"1402",12.1976656167135
"1403",11.6837572559332
"1404",12.4467569568677
"1405",11.8862318695131
"1406",11.8221000110136
"1407",11.2135809148999
"1408",11.7391554965633
"1409",11.6800717077511
"1410",11.8870477115004
"1411",11.4600361541456
"1412",10.8089045316109
"1413",11.5794289721974
"1414",11.7779725213085
"1415",11.7138102073122
"1416",11.9600401970326
"1417",11.7691135151673
"1418",11.9734528059115
"1419",11.7946002948198
"1420",11.5844159417206
"1421",11.826392390183
"1422",11.8584407035041
"1423",12.0147393825714
"1424",12.196194835596
"1425",12.0772318195312
"1426",12.1144128025007
"1427",11.6454423831532
"1428",11.7410543248275
"1429",11.0262109199171
"1430",11.1293717096345
"1431",11.7950292352205
"1432",11.2200548081214
"1433",11.6283448255649
"1434",10.8797688981207
"1435",12.5888929468772
"1436",12.5042772631395
"1437",12.164165972428
"1438",11.9030338624743
"1439",12.3197380567566
"1440",11.9868513319687
"1441",12.1405107575338
"1442",12.0852233383413
"1443",12.7409355636614
"1444",12.7905565944377
"1445",11.4584822904462
"1446",12.2905284256211
"1447",11.6380467597775
"1448",11.7693852268509
"1449",11.8412651304445
"1450",11.2999258102891
"1451",11.31028112563
"1452",11.907260923458
"1453",11.3441190185038
"1454",11.2537758578277
"1455",11.2732800712447
"1456",11.3310260198613
"1457",12.1304003992561
"1458",11.6200942878685
"1459",12.3829874100197
